id,name,neighborhood,bedrooms,nightly_rate,days_occupied,availability_30,home_price,rpp,noi
8326940,3*High Rise Waterfront PikeMarket,Belltown/Downtown,1,126,1,29,396702,126,-1966.95
8168476,5th Ave Luxury Suite,Belltown/Downtown,1,157,17,13,396702,2669,321.75
6316917,Luxury Modern Apt in Downtown,Belltown/Downtown,1,90,0,30,396702,0,-2080.35
5446176,"Amazing Location, Great Dining! V62",Belltown/Downtown,2,197,6,24,526079,1182,-1695.02
4669377,Cozy Charmer Steps To Pike Place,Belltown/Downtown,1,155,0,30,396702,0,-2080.35
4151430,Belltown Crt Home Port Deluxe Suite,Belltown/Downtown,2,195,11,19,526079,2145,-828.32
5446513,"Downtown, Great Amenities! V62",Belltown/Downtown,2,150,0,30,526079,0,-2758.82
3793185,Amazing view of Space Needle,Belltown/Downtown,1,175,0,30,396702,0,-2080.35
937370,Heart of Belltown! SH2,Belltown/Downtown,2,156,3,27,526079,468,-2337.62
1833250,2-Story Penthouse W/Amazing View ,Belltown/Downtown,2,320,27,3,526079,8640,5017.18
902243,SALE Luxury 2br/2ba/LOCATION PRKG!,Belltown/Downtown,2,200,8,22,526079,1600,-1318.82
4053644,Sunny Belltown Large One-Bedroom,Belltown/Downtown,1,200,30,0,396702,6000,3319.65
1084046,Near Pike Place & Space Needle! MT2,Belltown/Downtown,2,165,7,23,526079,1155,-1719.32
8811781,Beautiful Belltown Apartment! CT3,Belltown/Downtown,3,127,10,20,650000,1270,-2265.67
4243163,Centennial Tower 3 Bdr Penthouse ,Belltown/Downtown,3,405,4,26,650000,1620,-1950.67
4569115,Downtown 2Bed Western Sunset Views,Belltown/Downtown,2,219,0,30,526079,0,-2758.82
4464824,Penthouse Suite Top Floor ,Belltown/Downtown,3,899,3,27,650000,2697,-981.37
9258513,Luxury Studio with Amazing Views 24,Belltown/Downtown,1,150,29,1,396702,4350,1834.65
4190771,Centennial Tower 2 Bdr Pets Welcome,Belltown/Downtown,2,239,0,30,526079,0,-2758.82
3543084,1 Bedroom Elliott Bay Oasis,Belltown/Downtown,1,150,14,16,396702,2100,-190.35
6263270,Modern Condo in Belltown,Belltown/Downtown,1,140,8,22,396702,1120,-1072.35
7807169,Amazing Views of Elliott Bay! AH2,Belltown/Downtown,2,117,3,27,526079,351,-2442.92
844939,"DOWNTOWN A/C, Parking, Pool S2",Belltown/Downtown,1,99,12,18,396702,1188,-1011.15
8890682,Belltown Apt near Pike's Place,Belltown/Downtown,1,170,12,18,396702,2040,-244.35
6315435,2 Bedroom Gateway City Oasis,Belltown/Downtown,2,300,2,28,526079,600,-2218.82
6704004,1 Bedroom Bright Cityscape Oasis,Belltown/Downtown,1,250,12,18,396702,3000,619.65
1797207,2 Bed/2 Bath Tranquil View Oasis,Belltown/Downtown,2,197,2,28,526079,394,-2404.22
271509,2 Bedroom Harbor and City Oasis,Belltown/Downtown,2,175,5,25,526079,875,-1971.32
10156116,Charming 1BR in perfect location,Belltown/Downtown,1,130,0,30,396702,0,-2080.35
4410789,Contemporary Belltown Location! SH2,Belltown/Downtown,2,131,0,30,526079,0,-2758.82
9577993,Modern 1BR Apt with Great Views,Belltown/Downtown,1,110,14,16,396702,1540,-694.35
9352620,Stylish Belltown Condo,Belltown/Downtown,1,125,30,0,396702,3750,1294.65
9532957,Luxury apt in heart of DT Seattle,Belltown/Downtown,2,200,30,0,526079,6000,2641.18
9497431,Sky High Water View. 99 Walkscore,Belltown/Downtown,2,700,11,19,526079,7700,4171.18
217142,SPACIOUS 2BD/2BA PRKG FREE WiFi ,Belltown/Downtown,2,200,19,11,526079,3800,661.18
1732280,Near the Space Needle! MT1,Belltown/Downtown,1,89,3,27,396702,267,-1840.05
4240933,Downtown Seattle Vacation Spot! MT2,Belltown/Downtown,2,142,4,26,526079,568,-2247.62
443942,Beautiful downtown Apt. Top floor,Belltown/Downtown,1,125,0,30,396702,0,-2080.35
6489648,Bright 1BR/1BA Belltown Apartment,Belltown/Downtown,1,245,30,0,396702,7350,4534.65
8308386,Stay Right Next to Elliot Bay OP3,Belltown/Downtown,3,99,3,27,650000,297,-3141.37
8227038,Cozy studio in Belltown,Belltown/Downtown,1,117,30,0,396702,3510,1078.65
2489339,1 Bedroom Emerald City Oasis,Belltown/Downtown,1,215,30,0,396702,6450,3724.65
8054892,2 Bedroom Poet's Paradise Oasis,Belltown/Downtown,2,215,7,23,526079,1505,-1404.32
1493197,2 Bed Space Needle View,Belltown/Downtown,2,275,4,26,526079,1100,-1768.82
4417792,2 Bedroom Classic Brownstone Oasis ,Belltown/Downtown,2,175,9,21,526079,1575,-1341.32
5048597,2 Bedroom Near Space Needle S8,Belltown/Downtown,2,195,8,22,526079,1560,-1354.82
6278191,Walkable Belltown Location Studio,Belltown/Downtown,1,113,1,29,396702,113,-1978.65
8891577,Sky High Penthouse. 99 Walkscore,Belltown/Downtown,2,700,27,3,526079,18900,14251.18
4163306,Belltown Court Loft Penthouse,Belltown/Downtown,1,139,0,30,396702,0,-2080.35
59827,1 Bedroom Sweeping View Oasis,Belltown/Downtown,1,135,6,24,396702,810,-1351.35
9505340,Cozy Elegant Studio,Belltown/Downtown,1,105,5,25,396702,525,-1607.85
8571518,Views and Style in Belltown,Belltown/Downtown,1,106,25,5,396702,2650,304.65
3820186,Olympus Penthouse- Elliott Bay View,Belltown/Downtown,3,475,17,13,650000,8075,3858.83
1084084,"The Best of the Best, Seattle! MT2",Belltown/Downtown,2,143,0,30,526079,0,-2758.82
257140,1 Bed Territorial View-Book now!,Belltown/Downtown,1,205,0,30,396702,0,-2080.35
8815061,Belltown Condos 1BD 3,Belltown/Downtown,1,139,1,29,396702,139,-1955.25
3139847,BRAND NEW WTRFNT nxt2 PIKE PLACE!,Belltown/Downtown,1,155,5,25,396702,775,-1382.85
4151093,Belltown Court Home Port Suite,Belltown/Downtown,1,139,1,29,396702,139,-1955.25
4256558,1 Bedroom Glimmering Skyline Oasis,Belltown/Downtown,1,181,7,23,396702,1267,-940.05
2905375,1 Bedroom Queen City Modern Oasis ,Belltown/Downtown,1,127,21,9,396702,2667,319.95
4257097,Metropolitan Tower Upscale 1 Bdrm,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
931154,Met Tower in Belltown! MT2,Belltown/Downtown,2,143,5,25,526079,715,-2115.32
6370655,Luxury Furnished 2BR Seattle Apt,Belltown/Downtown,2,399,0,30,526079,0,-2758.82
4363919,Belltown Court 2 Bdrm Urban Retreat,Belltown/Downtown,2,193,0,30,526079,0,-2758.82
931758,"Hottest Downtown Address, Pool! MT2",Belltown/Downtown,2,135,5,25,526079,675,-2151.32
301059,1 Bedroom Fantastic View Oasis,Belltown/Downtown,1,165,3,27,396702,495,-1634.85
8815638,Belltown Condos 1BD 2,Belltown/Downtown,1,139,6,24,396702,834,-1329.75
7264667,Modern Urban Loft Downtown Seattle,Belltown/Downtown,1,189,0,30,396702,0,-2080.35
8608233,Belltown Condo with View,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
5446156,Downtown with Amazing Dining! V62,Belltown/Downtown,2,245,5,25,526079,1225,-1656.32
2691273,True Luxury Hotel Suite Alternative,Belltown/Downtown,1,175,0,30,396702,0,-2080.35
7807090,Walk to Pike Place Market! AH2,Belltown/Downtown,2,127,23,7,526079,2921,-129.92
8306646,Steps from Elliot Bay! OP2,Belltown/Downtown,2,444,0,30,526079,0,-2758.82
9666446,Waterfront apartment for executive,Belltown/Downtown,1,105,10,20,396702,1050,-1135.35
1055661,1 Bedroom Northwest City Oasis,Belltown/Downtown,1,127,7,23,396702,889,-1280.25
7806698,Steps to Waterfront and Market AH2,Belltown/Downtown,2,122,6,24,526079,732,-2100.02
24212,2 Bedroom Water View Oasis,Belltown/Downtown,2,175,10,20,526079,1750,-1183.82
6868378,1 Bedroom Garden Courtyard View Oas,Belltown/Downtown,1,187,14,16,396702,2618,275.85
7249508,Downtown Hi-Rise. 98 Walkscore (A3),Belltown/Downtown,1,150,11,19,396702,1650,-595.35
7544337,Adorable Studio in Belltown!,Belltown/Downtown,1,100,5,25,396702,500,-1630.35
19623,2 Bedroom Downtown Seattle Oasis,Belltown/Downtown,2,186,5,25,526079,930,-1921.82
4210585,Best Condo Near Pike Place! MT2,Belltown/Downtown,2,171,0,30,526079,0,-2758.82
5784320,Seattle's Best Downtown Condo! MT2,Belltown/Downtown,2,181,0,30,526079,0,-2758.82
7347229,Downtown 1BD with Cool Ocean Views,Belltown/Downtown,1,149,16,14,396702,2384,65.25
4676275,Discover Downtown Seattle,Belltown/Downtown,1,270,0,30,396702,0,-2080.35
2489283,2 Bedroom 2 Bathroom Rooftop Oasis,Belltown/Downtown,2,195,5,25,526079,975,-1881.32
277416,Xmas Sale 1 bd/1 ba WiFi CLEAN Prkg,Belltown/Downtown,1,149,6,24,396702,894,-1275.75
7699356,Sound View Condo in Seattle,Belltown/Downtown,1,150,4,26,396702,600,-1540.35
5847934,Belltown Court Sunset Suite,Belltown/Downtown,2,230,4,26,526079,920,-1930.82
9886971,Westlake Ave Downtown Condos 1BD 5,Belltown/Downtown,1,183,15,15,396702,2745,390.15
5446180,Fantastic Downtown Location! V62,Belltown/Downtown,2,165,0,30,526079,0,-2758.82
4242626,Centennial Tower - 3 Bdr Water View,Belltown/Downtown,3,335,14,16,650000,4690,812.33
23430,1 Bedroom Modern Water View Condo,Belltown/Downtown,1,107,10,20,396702,1070,-1117.35
2186330,Downtown Seattle Near Pike Pl! MT2,Belltown/Downtown,2,167,0,30,526079,0,-2758.82
9477204,Modern apt with spectacular view,Belltown/Downtown,1,225,30,0,396702,6750,3994.65
9900319,Modern luxury Belltown apartment,Belltown/Downtown,2,110,27,3,526079,2970,-85.82
5691933,Metropolitan Tower 3 Bdrm Penthouse,Belltown/Downtown,3,425,7,23,650000,2975,-731.17
8829472,Belltown Condos 1BD,Belltown/Downtown,1,139,14,16,396702,1946,-328.95
5183938,Great Location. 98 Walkscore,Belltown/Downtown,1,149,30,0,396702,4470,1942.65
224763,"SALE! WiFi  Luxurious, Parking Inc",Belltown/Downtown,1,149,30,0,396702,4470,1942.65
4520179,Seattle Dwntn Apt near Space Needle,Belltown/Downtown,1,130,2,28,396702,260,-1846.35
9263252,Luxury Studio with Amazing Views 25,Belltown/Downtown,1,115,7,23,396702,805,-1355.85
284813,Unparalleled & Unique Downtown Loft,Belltown/Downtown,1,159,30,0,396702,4770,2212.65
6973790,"Downtown, A/C, Hottub, Parking S1",Belltown/Downtown,1,99,16,14,396702,1584,-654.75
7116795,Stunning  2 BR Belltown Luxury 007,Belltown/Downtown,2,169,11,19,526079,1859,-1085.72
9910189,1 Bedroom-Heart of Seattle/wParking,Belltown/Downtown,1,110,30,0,396702,3300,889.65
6854552,Downtown Hi-Rise. 98 Walkscore (A2),Belltown/Downtown,1,170,18,12,396702,3060,673.65
8668410,Stay In The Heart of Seattle! OP3,Belltown/Downtown,3,112,8,22,650000,896,-2602.27
8517235,Heart of Seattle,Belltown/Downtown,1,120,29,1,396702,3480,1051.65
4311244,Metropolitan Tower Classic 2 Bdrm ,Belltown/Downtown,2,239,7,23,526079,1673,-1253.12
808134,2 Bed 2 Bath Courtyard View Oasis,Belltown/Downtown,2,197,3,27,526079,591,-2226.92
6403878,1BR/1BA 5min Walk to Pike Place Mkt,Belltown/Downtown,1,106,30,0,396702,3180,781.65
8427254,Luxury 1BR with Beautiful Views,Belltown/Downtown,1,139,30,0,396702,4170,1672.65
2392869,Cozy 1BD on Pike's Place Downtown,Belltown/Downtown,1,149,24,6,396702,3576,1138.05
5289293,HOLLYWOOD GLAM in PRIME LOCATION,Belltown/Downtown,1,115,17,13,396702,1955,-320.85
4783585,Lovely 2BD in the Heart of the City,Belltown/Downtown,2,175,5,25,526079,875,-1971.32
286080,2 Bed Seattle Oasis,Belltown/Downtown,2,175,2,28,526079,350,-2443.82
1601714,"99 1Bed, CapHill. Walk Downtown",Belltown/Downtown,1,124,0,30,396702,0,-2080.35
5459895,Luxury 2 Bedroom in Belltown,Belltown/Downtown,2,229,0,30,526079,0,-2758.82
8409750,"2BR VIEW! 98% Walk Score, FREE pkg!",Belltown/Downtown,2,183,21,9,526079,3843,699.88
6033201,Modern Condo Style with Great Views,Belltown/Downtown,1,169,28,2,396702,4732,2178.45
5058302,City Living in Comfort w/ Parking!,Belltown/Downtown,1,155,5,25,396702,775,-1382.85
8072907,Heart of Seattle Historical/Stylish,Belltown/Downtown,1,115,12,18,396702,1380,-838.35
9138600,PERFECT downtown Seattle location!,Belltown/Downtown,1,165,2,28,396702,330,-1783.35
7922197,Modern Hip Studio Amazing Location,Belltown/Downtown,1,115,30,0,396702,3450,1024.65
10235014,Luxury Apartment in Belltown / SLU,Belltown/Downtown,1,250,27,3,396702,6750,3994.65
4190689,Centennial Tower - 1 Bdr Water View,Belltown/Downtown,1,166,30,0,396702,4980,2401.65
3033913,99% WALKSCORE | FREE PRKNG | QUIET,Belltown/Downtown,1,105,14,16,396702,1470,-757.35
2935486,2-bdrm Downtown Seattle,Belltown/Downtown,2,250,9,21,526079,2250,-733.82
9031119,Belltown Condos 1BD 5,Belltown/Downtown,1,139,4,26,396702,556,-1579.95
5270886,"Walk To Space Needle, Pike Place S7",Belltown/Downtown,1,82,6,24,396702,492,-1637.55
59838,Wonderful 2 Bedroom Modern Oasis,Belltown/Downtown,2,147,12,18,526079,1764,-1171.22
7727428,Views of the Needle and Sound,Belltown/Downtown,1,150,30,0,396702,4500,1969.65
59708,1 Bedroom Beautiful Tuscan Oasis ,Belltown/Downtown,1,187,12,18,396702,2244,-60.75
8922554,Pike Place Condo with Amazing Views,Belltown/Downtown,1,130,30,0,396702,3900,1429.65
7440415,1BR 2 Blocks frm Pike Market & Pool,Belltown/Downtown,1,100,3,27,396702,300,-1810.35
631445,Downtown Seattle View Condo,Belltown/Downtown,1,165,1,29,396702,165,-1931.85
6545773,Charming Studio in perfect location,Belltown/Downtown,1,117,30,0,396702,3510,1078.65
9699490,Belltown *All The Things!,Belltown/Downtown,1,75,30,0,396702,2250,-55.35
9449062,Unique 1 bedroom apartment,Belltown/Downtown,1,79,26,4,396702,2054,-231.75
3552523,Downtown Seattle 2BR View Home,Belltown/Downtown,2,69,9,21,526079,621,-2199.92
8501705,Tiny apartment by stadiums!,Belltown/Downtown,1,74,18,12,396702,1332,-881.55
8068232,2bdrm close to stadiums/light rail!,Belltown/Downtown,2,250,0,30,526079,0,-2758.82
1709737,Cosy Vintage Home Capitol Hill,Belltown/Downtown,2,250,0,30,526079,0,-2758.82
9408991,Privacy & gorgeous panoramic views!,Belltown/Downtown,2,175,30,0,526079,5250,1966.18
9012948,Cozy apartment in Downtown,Belltown/Downtown,1,130,22,8,396702,2860,493.65
8372038,Large 2BD Apartment Right Downtown!,Belltown/Downtown,2,120,18,12,526079,2160,-814.82
2051658,Pike Place Market Suite,Belltown/Downtown,1,190,0,30,396702,0,-2080.35
7506165,Pike's Place. 98 Walkscore 2,Belltown/Downtown,2,280,2,28,526079,560,-2254.82
7311407,"5 Star Location! Parking, WIFI S4",Belltown/Downtown,1,99,13,17,396702,1287,-922.05
397117,Great Space & Location + View!,Belltown/Downtown,1,99,14,16,396702,1386,-832.95
4516960,"Seattle Downtown Core, Pike Market",Belltown/Downtown,1,159,5,25,396702,795,-1364.85
9089308,Pike Market apt w parking and pool!,Belltown/Downtown,1,150,9,21,396702,1350,-865.35
934123,Shopping and Nightlife!!! HS2,Belltown/Downtown,2,139,4,26,526079,556,-2258.42
3891695,Pike's Place 1Bed Sunset View,Belltown/Downtown,1,180,0,30,396702,0,-2080.35
6514446,P6 Zen Retreat: Winter promo,Belltown/Downtown,1,151,15,15,396702,2265,-41.85
9863312,Prime city living,Belltown/Downtown,1,99,0,30,396702,0,-2080.35
8805211,Convention Center Lux 1BD,Belltown/Downtown,1,219,3,27,396702,657,-1489.05
7954781,Perfect 1br/1bth Downtown Seattle,Belltown/Downtown,1,100,30,0,396702,3000,619.65
2944021,Welcome to 2BD Downtown Seattle!,Belltown/Downtown,2,175,6,24,526079,1050,-1813.82
4395349,Newmark Tower 1 Bdrm  by Pike Place,Belltown/Downtown,1,170,0,30,396702,0,-2080.35
6687939,View Apt Near Pike Place Market 1BD,Belltown/Downtown,1,100,14,16,396702,1400,-820.35
6613192,Heart of Downtown - Best Location,Belltown/Downtown,1,110,30,0,396702,3300,889.65
9900303,Downtown Living at its finest!,Belltown/Downtown,1,59,30,0,396702,1770,-487.35
7860710,Live downtown in luxury :),Belltown/Downtown,1,110,9,21,396702,990,-1189.35
7510776,Pike's Place. 98 Walkscore 3,Belltown/Downtown,1,199,0,30,396702,0,-2080.35
7965184,Vibrant Downtown Seattle living,Belltown/Downtown,1,135,0,30,396702,0,-2080.35
9183380,Convention Center Lux 2BD 2,Belltown/Downtown,2,300,13,17,526079,3900,751.18
9201292,Convention Center Lux 1BD 2,Belltown/Downtown,1,219,5,25,396702,1095,-1094.85
7332364,Luxury Condo in Downtown Seattle,Belltown/Downtown,1,300,30,0,396702,9000,6019.65
9028315,Amazing downtown space,Belltown/Downtown,2,235,0,30,526079,0,-2758.82
9939025,Harbor Steps-be near it all!,Belltown/Downtown,1,59,30,0,396702,1770,-487.35
8100190,Between Pike & Capitol Hill PP2,Belltown/Downtown,2,156,0,30,526079,0,-2758.82
935671,Perfect Seattle Vacation Spot! HS2,Belltown/Downtown,2,147,12,18,526079,1764,-1171.22
936177,Next to Seattle Art Museum! HS2,Belltown/Downtown,2,135,2,28,526079,270,-2515.82
922986,"Pike Place 2 Blocks, Best Spot! HS2",Belltown/Downtown,2,128,5,25,526079,640,-2182.82
1200083,Near Waterfont & Pikes Place! HS1,Belltown/Downtown,1,104,4,26,396702,416,-1705.95
935432,One block from Pike's Market! HSW,Belltown/Downtown,2,114,11,19,526079,1254,-1630.22
7350870,Downtown high-rise with water view!,Belltown/Downtown,1,365,0,30,396702,0,-2080.35
92835,"Charming Apt, VERY Central Location",Belltown/Downtown,1,99,7,23,396702,693,-1456.65
4009508,99 Lux Pike's Market 2BD,Belltown/Downtown,2,350,13,17,526079,4550,1336.18
935862,"Best Downtown Spot, Waterviews! HSW",Belltown/Downtown,2,143,7,23,526079,1001,-1857.92
8187537,Downtown H2O View Hi Rise 25th Fl#3,Belltown/Downtown,1,110,13,17,396702,1430,-793.35
10132385,Midcentury Modern UDistrict,Belltown/Downtown,1,100,4,26,396702,400,-1720.35
9516114,"FERRYS, PIKE PLACE,FULL WATER VIEW",Belltown/Downtown,1,149,30,0,396702,4470,1942.65
2749725,Spacious 1bd - Pike Place Market,Belltown/Downtown,1,175,30,0,396702,5250,2644.65
9813231,Sky High Convention Center w/Views,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
8101251,Near Capitol Hill & Pike Place PP2,Belltown/Downtown,2,143,22,8,526079,3146,72.58
9329068,1 bedroom apt in new bldg downtown,Belltown/Downtown,1,150,18,12,396702,2700,349.65
8704438,View Apt Near CONVENTION CENTER!,Belltown/Downtown,1,149,26,4,396702,3874,1406.25
8052542,Downtown Seattle Pike Place Market,Belltown/Downtown,1,168,30,0,396702,5040,2455.65
4251426,Harbor Steps- Water Views 16th Flr!,Belltown/Downtown,2,245,6,24,526079,1470,-1435.82
4251235,Harbor Steps- Water Views 15th Flr!,Belltown/Downtown,2,245,16,14,526079,3920,769.18
8093529,BRAND NEW 98 walkscore H20 views!!,Belltown/Downtown,1,89,15,15,396702,1335,-878.85
654734,Gorgeous Downtown/Convention Condo,Belltown/Downtown,1,175,0,30,396702,0,-2080.35
3489083,Seattle Ocean View,Belltown/Downtown,1,144,5,25,396702,720,-1432.35
8691263,Seattle Downtown Pike Place Market,Belltown/Downtown,1,188,17,13,396702,3196,796.05
3971934,99 Walkscore Sky-Hi. Convention Ctr,Belltown/Downtown,1,179,0,30,396702,0,-2080.35
7732071,Downtown Luxury at Harbor Steps,Belltown/Downtown,2,129,30,0,526079,3870,724.18
10247453,Downtown Seattle Walker's Paradise,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
6740521,Luxury Apt with an Incredible View!,Belltown/Downtown,1,276,30,0,396702,8280,5371.65
2955782,Downtown Seattle Pike Place Market,Belltown/Downtown,1,135,12,18,396702,1620,-622.35
8568567,Prime location In Downtown,Belltown/Downtown,1,140,22,8,396702,3080,691.65
931785,Close to Everything!!! HS2,Belltown/Downtown,2,147,3,27,526079,441,-2361.92
7763613,Downtown Condo w/Parking & View,Belltown/Downtown,2,149,18,12,526079,2682,-345.02
9574602,2 Bedroom Jazzy Market Oasis,Belltown/Downtown,2,150,0,30,526079,0,-2758.82
9024838,Convention Center Lux 2BD,Belltown/Downtown,2,300,3,27,526079,900,-1948.82
8427227,98% WALKSCORE | CONVTN CNTR | VIEWS,Belltown/Downtown,1,115,10,20,396702,1150,-1045.35
6993019,Pike Place Market,Belltown/Downtown,2,290,0,30,526079,0,-2758.82
6746826,Spacious Pike Place Downtown 1BD,Belltown/Downtown,1,129,0,30,396702,0,-2080.35
3592838,Unbeatable Location + Free Parking,Belltown/Downtown,1,175,17,13,396702,2975,597.15
1954452,99 Downtown Walkscore Lux 1BD,Belltown/Downtown,1,220,0,30,396702,0,-2080.35
1651324,Artistic Flat In Downton Seattle!,Belltown/Downtown,1,90,20,10,396702,1800,-460.35
6115704,Downtown 2BR 2BA Waterview Condo,Belltown/Downtown,2,325,28,2,526079,9100,5431.18
9237535,5*1P*Heart Of Seattle* Pike Place,Belltown/Downtown,2,230,0,30,526079,0,-2758.82
2191633,Family-Friendly Seattle Views! HSW,Belltown/Downtown,2,127,0,30,526079,0,-2758.82
7451624,2bed/2bath High Rise w/ View & Deck,Belltown/Downtown,2,168,4,26,526079,672,-2154.02
8311242,Pike Place - Waterfront View,Belltown/Downtown,1,117,16,14,396702,1872,-395.55
2191169,1 Block to PIKE PLACE MARKET! HS2,Belltown/Downtown,2,142,0,30,526079,0,-2758.82
5213468,Ultra-Modern 1Bed w/ Amazing Views,Belltown/Downtown,1,237,2,28,396702,474,-1653.75
9822759,Amazing High Rise Condo Downtown,Belltown/Downtown,2,350,30,0,526079,10500,6691.18
945645,"PIKE PLACE Market, Parking, View S6",Belltown/Downtown,1,99,11,19,396702,1089,-1100.25
8193241,View Downtown Hi Rise Modern 1bd #1,Belltown/Downtown,1,110,20,10,396702,2200,-100.35
6916167,Large 1BR 1 block from Pike Market,Belltown/Downtown,1,300,0,30,396702,0,-2080.35
6941113,Nice 2BD/2BA Downtown & Conv Center,Belltown/Downtown,2,225,16,14,526079,3600,481.18
2621746,Downtown 1 BR - Sky high apartment,Belltown/Downtown,1,99,8,22,396702,792,-1367.55
3868138,Pike's Place. 98 Walkscore,Belltown/Downtown,1,183,10,20,396702,1830,-433.35
8193054,View 1bd Luxury Downtown Hi Rise#2,Belltown/Downtown,1,110,23,7,396702,2530,196.65
6807981,Pike's Place. 100 Walkscore 2,Belltown/Downtown,1,156,8,22,396702,1248,-957.15
1163345,Apartment Pioneer Square 203,Belltown/Downtown,1,169,8,22,396702,1352,-863.55
6436727,Downtown Seattle â€“ Walk Everywhere!,Belltown/Downtown,1,150,30,0,396702,4500,1969.65
8553556,Downtown one bedroom one bathroom!,Belltown/Downtown,1,125,4,26,396702,500,-1630.35
7389483,Capitol/First Hill 1-BR w/Balcony,Belltown/Downtown,1,175,13,17,396702,2275,-32.85
4137114,P2 Cosmo living: Winter promo,Belltown/Downtown,1,151,18,12,396702,2718,365.85
5249093,"2 Bedroom, 2 Bath, Downtown Seattle",Belltown/Downtown,2,175,5,25,526079,875,-1971.32
356608,St. John's Apartments #309- Two BR,Belltown/Downtown,2,196,8,22,526079,1568,-1347.62
828298,2 Bedroom Sparkling City Oasis,Belltown/Downtown,2,175,14,16,526079,2450,-553.82
8446347,Best location in Seattle!,Belltown/Downtown,1,250,0,30,396702,0,-2080.35
5989894,Cozy Downtown Apartment,Belltown/Downtown,1,90,3,27,396702,270,-1837.35
7699495,ConventionCenter/Executive,Belltown/Downtown,1,105,4,26,396702,420,-1702.35
5372156,8th Ave Condos Modern 1BD 3,Belltown/Downtown,1,139,15,15,396702,2085,-203.85
4943016,Beautiful Modern Downtwn/Convention,Belltown/Downtown,1,185,0,30,396702,0,-2080.35
3624990,Large Downtown 2 Bedroom Condo,Belltown/Downtown,2,175,11,19,526079,1925,-1026.32
9922140,Luxury Seattle Downtown Residence,Belltown/Downtown,1,85,28,2,396702,2380,61.65
10126199,Convention Place 1BD w/ Parking!,Belltown/Downtown,1,129,1,29,396702,129,-1964.25
10211716,Luxury High Rise Convention Center,Belltown/Downtown,2,109,0,30,526079,0,-2758.82
353039,St. John's Apartments #300- one BR,Belltown/Downtown,1,155,21,9,396702,3255,849.15
7809494,1 BR Great View near Stadium and DT,Belltown/Downtown,1,165,8,22,396702,1320,-892.35
9979329,Luxury 2 bedroom Convention Center,Belltown/Downtown,2,185,0,30,526079,0,-2758.82
9061868,2 Bdm Chic Penthouse Convention Ctr,Belltown/Downtown,2,169,22,8,526079,3718,587.38
1246769,Light & Modern Downtown Conv Ctr ,Belltown/Downtown,1,129,12,18,396702,1548,-687.15
1107845,Apt W/View By Convention Center,Belltown/Downtown,1,80,5,25,396702,400,-1720.35
1583047,Charming First/Cap Hill 1 Bedroom,Belltown/Downtown,1,77,30,0,396702,2310,-1.35
7710713,ConvtnCntr 1stHill/ Executive Suite,Belltown/Downtown,1,119,30,0,396702,3570,1132.65
8869027,Beautiful Centrally Located 1 Bdrm,Belltown/Downtown,1,145,27,3,396702,3915,1443.15
6315269,1 Bedroom Skyline Oasis,Belltown/Downtown,1,230,8,22,396702,1840,-424.35
9318524,98 Walkscore. Swedish Suites 1BD,Belltown/Downtown,1,109,27,3,396702,2943,568.35
7118258,Spacious place near everything!,Belltown/Downtown,1,120,15,15,396702,1800,-460.35
8505421,WONDERFUL LOCATION,Belltown/Downtown,1,150,0,30,396702,0,-2080.35
7828222,Cozy Downtown Private Apartment,Belltown/Downtown,1,130,30,0,396702,3900,1429.65
7533901,Downtown Seattle/Conv Ctr 1 bdm PH,Belltown/Downtown,1,129,30,0,396702,3870,1402.65
3803947,8th Ave Condos Modern 1BD,Belltown/Downtown,1,129,3,27,396702,387,-1732.05
2943860,Room with a View - IBD Penthouse,Belltown/Downtown,1,195,0,30,396702,0,-2080.35
7388225,Luxury Apartment in Capitol Hill,Belltown/Downtown,2,500,0,30,526079,0,-2758.82
2620429,2BR 2BA Downtown  -  33% off,Belltown/Downtown,2,195,4,26,526079,780,-2056.82
7699096,Exec Suite/First Hill Covn Cntr,Belltown/Downtown,1,110,1,29,396702,110,-1981.35
580815,St. John's Apartments #319 - Studio,Belltown/Downtown,1,139,24,6,396702,3336,922.05
5315169,"Serene&Central, 1BR&Pullout&Parking",Belltown/Downtown,1,120,30,0,396702,3600,1159.65
3906076,"Downtown 1BR, Close to everything",Belltown/Downtown,1,110,9,21,396702,990,-1189.35
9304465,Apartment in First Hill,Belltown/Downtown,1,100,30,0,396702,3000,619.65
1136984,One Bdrm Condo Across Conv Center,Belltown/Downtown,1,150,28,2,396702,4200,1699.65
6494181,"2BD, 1.5 Bath View Penthouse",Belltown/Downtown,2,215,8,22,526079,1720,-1210.82
284087,The Nest in the Heart of the City,Belltown/Downtown,2,175,4,26,526079,700,-2128.82
2825852,99 Amazing View Downtown,Belltown/Downtown,1,139,0,30,396702,0,-2080.35
9097503,"1BR in Cap Hill, next to downtown",Belltown/Downtown,1,85,30,0,396702,2550,214.65
1684236,Seattle Downtown Convention Center,Belltown/Downtown,1,100,2,28,396702,200,-1900.35
1159226,St. John's Apartments #304 - 2 BR,Belltown/Downtown,2,174,5,25,526079,870,-1975.82
9318440,98 Walkscore. Swedish Suites 2BD,Belltown/Downtown,2,200,12,18,526079,2400,-598.82
